color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,Action,Adventure,Fantasy,SciFi,Thriller,Comedy,Romance,Animation,Western,Drama,Family,Mystery,Horror,Crime,Sport,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,James Gunn,653,121,571,3000,Vin Diesel,14000,333130696,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Bradley Cooper,Guardians of the Galaxy ,682155,32438,Djimon Hounsou,3,bounty hunter|outer space|raccoon|talking animal|tree,1097,English,USA,PG-13,170000000,2014,14000,8.1,2.35,96000
Color,Christopher Nolan,712,169,22000,6000,Anne Hathaway,11000,187991439,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Matthew McConaughey,Interstellar ,928227,31488,Mackenzie Foy,1,black hole|father daughter relationship|saving the world|space travel|wormhole,2725,English,USA,PG-13,165000000,2014,11000,8.6,2.35,349000
Color,Christopher Nolan,642,148,22000,23000,Tom Hardy,29000,292568851,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Leonardo DiCaprio,Inception ,1468200,81115,Joseph Gordon-Levitt,0,ambiguous ending|corporate espionage|dream|subconscious|thief,2803,English,USA,PG-13,160000000,2010,27000,8.8,2.35,175000
Color,Hideaki Anno,1,120,28,12,Shin'ya Tsukamoto,544,,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Mark Chinnery,Godzilla Resurgence ,374,699,Atsuko Maeda,0,blood|godzilla|monster|sequel,13,Japanese,Japan,,,2016,106,8.2,2.35,0
Color,Peter Jackson,645,182,0,773,Adam Brown,5000,303001229,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Aidan Turner,The Hobbit: An Unexpected Journey ,637246,9152,James Nesbitt,,dragon|dwarf|hobbit|orc|wizard,1367,English,USA,PG-13,180000000,2012,972,7.9,2.35,166000
Color,David Fincher,362,166,21000,919,Jason Flemyng,11000,127490802,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Brad Pitt,The Curious Case of Benjamin Button ,459346,13333,Julia Ormond,2,deformed baby|diary|lingerie slip|older man younger woman relationship|premature aging,822,English,USA,PG-13,150000000,2008,1000,7.8,2.35,23000
Color,Matthew Vaughn,500,132,905,1000,Michael Fassbender,34000,146405371,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Jennifer Lawrence,X-Men: First Class ,518537,50983,Oliver Platt,3,cia|cia agent|mutant|nuclear war|professor,698,English,USA,PG-13,160000000,2011,13000,7.8,2.35,54000
Color,Francis Lawrence,389,137,508,14000,Philip Seymour Hoffman,34000,281666058,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Jennifer Lawrence,The Hunger Games: Mockingjay - Part 2 ,166137,81385,Josh Hutcherson,1,death of sister|dystopia|execution|rebellion|revolution,383,English,USA,PG-13,160000000,2015,22000,6.6,2.35,38000
Color,Jon Turteltaub,235,109,226,370,Omar Benson Miller,12000,63143812,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Nicolas Cage,The Sorcerer's Apprentice ,124185,13388,Robert Capron,0,chosen one|enchanted object|love|spell|training,238,English,USA,PG,150000000,2010,418,6.1,2.35,11000
Color,Wolfgang Petersen,231,98,249,702,Mike Vogel,87000,60655503,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Jimmy Bennett,Poseidon ,82380,92456,Andre Braugher,0,cruise|escape|ocean|passenger|water,629,English,USA,PG-13,160000000,2006,2000,5.6,2.35,0
Color,James Bobin,218,113,33,11000,Alan Rickman,40000,76846624,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Johnny Depp,Alice Through the Looking Glass ,21352,80806,Anne Hathaway,1,clock|dark fantasy|mad hatter|queen|sequel,131,English,USA,PG,170000000,2016,25000,6.4,1.85,30000
Color,Chris Miller,227,93,50,692,Eric Idle,3000,320706665,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,Justin Timberlake,Shrek the Third ,211971,4705,Rupert Everett,2,disney spoof|fairy tale|prince|princess|tough guy,326,English,USA,PG,160000000,2007,795,6.1,1.85,0
Color,Duncan Jones,275,123,0,648,Callum Rennie,3000,46978995,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Dominic Cooper,Warcraft ,111609,5505,Ruth Negga,0,based on video game|fictional language|fictional war|orc|sword and sorcery,781,English,USA,PG-13,160000000,2016,716,7.3,2.35,89000
Color,Alan Taylor,474,126,230,2000,Emilia Clarke,24000,89732035,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,J.K. Simmons,Terminator Genisys ,188457,38873,Matt Smith,2,alternate timeline|cyborg|future|robot|time machine,867,English,USA,PG-13,155000000,2015,10000,6.6,2.35,82000
Color,Michael Apted,228,113,150,59,Shane Rangi,531,104383624,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Bruce Spence,The Chronicles of Narnia: The Voyage of the Dawn Treader ,106446,764,Laura Brent,4,dragon|king|mouse|quest|warrior,227,English,USA,PG,155000000,2010,82,6.3,1.78,11000
Color,Michael Bay,396,144,0,581,Michael O'Neill,662,318759914,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Zack Ward,Transformers ,513158,2333,Kevin Dunn,0,alien contact|autobot|decepticon|robot vs. robot|teenage hero,1782,English,USA,PG-13,150000000,2007,599,7.1,2.35,8000
Color,David Yates,329,138,282,687,Daniel Radcliffe,21000,292000866,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,Robert Pattinson,Harry Potter and the Order of the Phoenix ,355137,33433,Fiona Shaw,3,battle|magic|school|teacher|wizard,1108,English,UK,PG-13,150000000,2007,11000,7.5,2.35,0
Color,Peter Berg,318,102,532,979,Charlize Theron,10000,227946274,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Will Smith,Hancock ,343648,21584,Eddie Marsan,0,bully comeuppance|destruction|prison|superhero|tough girl,590,English,USA,PG-13,150000000,2008,9000,6.4,2.35,0
Color,Francis Lawrence,323,104,508,558,Alice Braga,10000,256386216,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Will Smith,I Am Legend ,530870,13076,Willow Smith,0,new york city|pandemic|post apocalypse|survivalist|virus,1413,English,USA,PG-13,150000000,2007,1000,7.2,2.35,11000
Color,Brad Bird,318,111,663,954,John Ratzenberger,1000,206435493,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,Janeane Garofalo,Ratatouille ,473887,4764,Brian Dennehy,0,chef|food|french|rat|restaurant,626,English,USA,G,150000000,2007,1000,8,2.35,10000
Color,Eric Darnell,167,89,35,436,Jada Pinkett Smith,1000,179982968,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,Bernie Mac,Madagascar: Escape 2 Africa ,146019,3285,Cedric the Entertainer,0,africa|madagascar|new york city|sequel|zoo,119,English,USA,PG,150000000,2008,851,6.7,1.85,0
Color,Shawn Levy,185,105,189,1000,Rami Malek,49000,177243721,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,Robin Williams,Night at the Museum: Battle of the Smithsonian ,130272,54039,Steve Coogan,2,hdtv|motorcycle|museum|security guard|tyrannosaurus rex,209,English,USA,PG,150000000,2009,3000,5.9,2.35,2000
Color,Gavin Hood,350,119,151,2000,Ryan Reynolds,20000,179883016,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Hugh Jackman,X-Men Origins: Wolverine ,361924,40054,Dominic Monaghan,0,army|civil war|claw fight|commando|wolverine the character,641,English,USA,PG-13,150000000,2009,16000,6.7,2.35,0
Color,Chris Buck,406,102,69,490,Maurice LaMarche,1000,400736600,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,Josh Gad,Frozen ,421658,2582,Livvy Stubenrauch,0,magic|sister love|sister sister relationship|snow|snowman,904,English,USA,PG,150000000,2013,523,7.6,2.24,58000
Color,Alan Taylor,486,112,230,12000,Natalie Portman,26000,206360018,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Chris Hemsworth,Thor: The Dark World ,414070,59803,Anthony Hopkins,3,arrest|portal|thor|warrior|weapon,532,English,USA,PG-13,170000000,2013,20000,7.1,2.35,63000
Color,George Miller,739,120,750,943,Charlize Theron,27000,153629485,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Tom Hardy,Mad Max: Fury Road ,552503,40025,ZoÃ« Kravitz,0,australia|desert|escape|on the run|post apocalypse,1588,English,Australia,R,150000000,2015,9000,8.1,2.35,191000
Color,Ron Howard,298,146,2000,294,Ayelet Zurer,15000,133375846,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Tom Hanks,Angels & Demons ,207839,16948,Armin Mueller-Stahl,2,conclave|illuminati|murder|reference to bernini|reference to raphael,435,English,USA,PG-13,150000000,2009,745,6.7,2.35,0
Color,Kenneth Branagh,516,115,0,12000,Natalie Portman,26000,181015141,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Chris Hemsworth,Thor ,536314,60059,Anthony Hopkins,1,battle|marvel cinematic universe|scientist|thor|throne,738,English,USA,PG-13,150000000,2011,20000,7,2.35,63000
Color,Byron Howard,225,96,59,699,Diedrich Bader,17000,114053579,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,ChloÃ« Grace Moretz,Bolt ,146766,20007,James Lipton,0,cat|dog|hamster|new york city|superpower,178,English,USA,PG,150000000,2008,759,6.9,1.85,0
Color,Hoyt Yeatman,145,88,12,182,Piper Mackenzie Harris,730,119420252,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,Kelli Garner,G-Force ,33042,2217,Niecy Nash,0,fbi director|guinea pig|household appliance|secret agent|talking mouse,90,English,USA,PG,150000000,2009,607,5.1,2.35,0
Color,Jonathan Liebesman,310,99,473,502,Edgar RamÃ­rez,14000,83640426,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Liam Neeson,Wrath of the Titans ,152826,16184,Lily James,0,ares|hades|titan|underworld|zeus,253,English,USA,PG-13,150000000,2012,897,5.8,1.85,19000
Color,Tim Burton,526,113,13000,16000,ChloÃ« Grace Moretz,40000,79711678,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,Johnny Depp,Dark Shadows ,199039,80849,Christopher Lee,7,camera shot of feet|cartoon on tv|female stockinged feet|female stockinged soles|foot closeup,479,English,USA,PG-13,100000000,2012,17000,6.2,1.85,82000
Color,Christopher McQuarrie,465,131,188,641,Jeremy Renner,10000,195000874,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Tom Cruise,Mission: Impossible - Rogue Nation ,232187,21840,Sean Harris,0,capture|computer hacker|mission|rogue agent|spy,440,English,China,PG-13,150000000,2015,10000,7.4,2.35,47000
Color,Joe Johnston,357,119,394,162,Simon Merrells,12000,61937495,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,Anthony Hopkins,The Wolfman ,89442,13071,Art Malik,0,asylum|death|full moon|transformation|werewolf,432,English,USA,R,150000000,2010,490,5.8,1.85,0
Color,David Yates,248,110,282,103,Alexander SkarsgÃ¥rd,11000,124051759,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Christoph Waltz,The Legend of Tarzan ,42372,21175,Casper Crump,2,africa|capture|jungle|male objectification|tarzan,239,English,USA,PG-13,180000000,2016,10000,6.6,2.35,29000
Color,Steve Hickner,194,91,58,826,Oprah Winfrey,2000,126597121,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,Matthew Broderick,Bee Movie ,105902,6576,Rip Torn,0,bee|dream sequence|egg|scatological humor|squashed bug,206,English,USA,PG,150000000,2007,852,6.2,1.85,0
Color,Jennifer Yuh Nelson,284,90,90,15,Gary Oldman,11000,165230261,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,Angelina Jolie Pitt,Kung Fu Panda 2 ,182718,21015,Mike Bell,0,china|kung fu|panda|peacock|tigress,209,English,USA,PG,150000000,2011,10000,7.3,2.35,20000
Color,M. Night Shyamalan,280,103,0,346,Noah Ringer,1000,131564731,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Seychelle Gabriel,The Last Airbender ,118951,2857,Aasif Mandvi,0,avatar|fire|kingdom|tribe|water,1382,English,USA,PG,150000000,2010,756,4.2,2.35,18000
Color,J.J. Abrams,310,124,14000,979,Tom Cruise,22000,133382309,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Philip Seymour Hoffman,Mission: Impossible III ,256695,34817,Eddie Marsan,0,arms dealer|fictional government agency|mission|rescue|vatican,871,English,USA,PG-13,150000000,2006,10000,6.9,2.35,0
Color,Roland Emmerich,339,131,776,256,Jake Weber,17000,73103784,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Channing Tatum,White House Down ,164238,18204,Matt Craven,2,black u.s. president|president|secret service|tour|white house,434,English,USA,PG-13,150000000,2013,551,6.4,2.35,33000
Color,Simon Wells,132,88,25,433,Dan Fogler,921,21379315,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,Elisabeth Harnois,Mars Needs Moms ,17590,2652,Tom Everett Scott,0,boy|martian|rescue|robot|sexism,112,English,USA,PG,150000000,2011,562,5.4,2.35,0
Color,David Bowers,135,85,42,586,Kate Winslet,20000,64459316,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,Hugh Jackman,Flushed Away ,85086,35161,David Suchet,0,boat|frog|rat|sewer|toad,122,English,UK,PG,149000000,2006,14000,6.7,1.85,0
Color,Joe Wright,256,111,456,394,Cara Delevingne,20000,34964818,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Hugh Jackman,Pan ,39956,21393,Nonso Anozie,4,1940s|child hero|fantasy world|orphan|reference to peter pan,186,English,USA,PG,150000000,2015,548,5.8,2.35,24000
Color,Rob Minkoff,196,92,50,517,Zach Callison,3000,111505642,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,Ty Burrell,Mr. Peabody & Sherman ,47900,5810,Karan Brar,2,dog|father son relationship|inventor|talking dog|time travel,130,English,USA,PG,145000000,2014,1000,6.9,1.85,11000
Color,Eric Darnell,211,93,35,436,Martin Short,851,216366733,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,Jada Pinkett Smith,Madagascar 3: Europe's Most Wanted ,119213,2444,Cedric the Entertainer,0,animal|circus|island name in title|lemur|penguin,154,English,USA,PG,145000000,2012,770,6.9,1.85,17000
Color,Paul Feig,464,116,176,322,Kate McKinnon,783,118099659,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Ed Begley Jr.,Ghostbusters ,69757,2097,Zach Woods,4,ghost|ghostbuster|ghostbusters|male objectification|reboot,1211,English,USA,PG-13,144000000,2016,370,5.5,2.35,62000
Color,Robert Zemeckis,287,115,0,964,Anthony Hopkins,18000,82161969,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Robin Wright,Beowulf ,142440,31523,Sebastian RochÃ©,1,creature|demon|king|reward|warrior,505,English,USA,PG-13,150000000,2007,12000,6.3,2.35,3000
Color,Alessandro Carloni,210,95,5,967,Angelina Jolie Pitt,24000,143523463,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,J.K. Simmons,Kung Fu Panda 3 ,64322,36095,Wayne Knight,0,china|kung fu|panda|pig|village,145,English,USA,PG,145000000,2016,11000,7.2,2.35,24000
Color,Brad Bird,432,133,663,690,Jeremy Renner,10000,209364921,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Tom Cruise,Mission: Impossible - Ghost Protocol ,365104,21768,Michael Nyqvist,3,dubai|kremlin|race against time|russian|terrorist,512,English,USA,PG-13,145000000,2011,10000,7.4,2.35,35000
Color,Peter Ramsey,256,97,52,161,Kamil McFadden,20000,103400692,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,Hugh Jackman,Rise of the Guardians ,123553,20645,Khamani Griffin,0,belief|box office hit|children|new york city|tooth,174,English,USA,PG,145000000,2012,315,7.3,1.85,25000
Color,Ridley Scott,314,150,0,748,MarÃ­a Valverde,23000,65007045,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Christian Bale,Exodus: Gods and Kings ,128682,26490,Ben Mendelsohn,0,egypt|exodus|moses|pharaoh|plague,657,English,UK,PG-13,140000000,2014,893,6.1,2.35,51000
Color,J.J. Abrams,518,127,14000,981,Leonard Nimoy,26000,257704099,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Chris Hemsworth,Star Trek ,504419,39284,Bruce Greenwood,0,box office hit|future|lifted by the throat|star trek|vulcan,1559,English,USA,PG-13,150000000,2009,12000,8,2.35,19000
Color,Dean DeBlois,292,102,255,953,Djimon Hounsou,18000,176997107,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,Gerard Butler,How to Train Your Dragon 2 ,221128,23378,America Ferrera,5,dragon|father son relationship|husband wife relationship|mother son relationship|viking,343,English,USA,PG,145000000,2014,3000,7.9,2.35,46000
Color,Alex Proyas,184,126,295,284,Elodie Yung,18000,31141074,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Gerard Butler,Gods of Egypt ,51892,19769,Bryan Brown,4,ancient egypt|egypt|egyptian|egyptian god|egyptian goddess,273,English,USA,PG-13,140000000,2016,934,5.5,2.35,24000
Color,Zack Snyder,451,215,0,413,Billy Crudup,986,107503316,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Matt Frewer,Watchmen ,392474,2530,Stephen McHattie,1,conspiracy|cynicism|false promise of the american dream|male full frontal nudity|male nudity,1229,English,USA,R,130000000,2009,745,7.7,2.35,18000
Color,Jon M. Chu,351,122,209,934,Dwayne Johnson,17000,122512052,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Channing Tatum,G.I. Joe: Retaliation ,146352,31958,Elodie Yung,6,general|gi joe|martial arts|ninja|president,288,English,USA,PG-13,130000000,2013,12000,5.8,2.35,42000
Color,Joe Johnston,510,124,394,2000,Dominic Cooper,11000,176636816,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Chris Evans,Captain America: The First Avenger ,508818,19761,Hayley Atwell,0,arctic|captain america|scientist|tesseract|war bond,679,English,USA,PG-13,140000000,2011,3000,6.9,2.35,46000
Color,Bill Condon,322,115,386,12000,Kristen Stewart,21000,292298923,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,Robert Pattinson,The Twilight Saga: Breaking Dawn - Part 2 ,185394,59177,Taylor Lautner,3,battle|friend|super strength|vampire|vision,329,English,USA,PG-13,120000000,2012,17000,5.5,2.35,65000
Color,George Miller,156,100,750,988,Brad Pitt,49000,63992328,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,Robin Williams,Happy Feet 2 ,32399,62644,Common,0,3d|antarctica|krill|penguin|sequel,79,English,Australia,PG,135000000,2011,11000,5.9,2.35,0
Color,Louis Leterrier,354,135,255,882,Peter Mensah,3000,134518390,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Ty Burrell,The Incredible Hulk ,326286,5811,William Hurt,0,antidote|cure|hulk|marvel cinematic universe|opening action scene,643,English,USA,PG-13,150000000,2008,1000,6.8,2.35,0
Color,Steven Spielberg,252,117,14000,358,Penelope Wilton,535,52792307,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Mark Rylance,The BFG ,12572,1950,Rafe Spall,0,cannibal|evil brother|giant|london england|queen,106,English,UK,PG,140000000,2016,400,6.8,2.35,27000
Color,Alejandro G. IÃ±Ã¡rritu,556,156,0,733,Tom Hardy,29000,183635922,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,Leonardo DiCaprio,The Revenant ,406020,57108,Lukas Haas,0,bear attack|cauterizing a wound|native american|revenge|survival,1188,English,USA,R,135000000,2015,27000,8.1,2.35,190000
Color,David Soren,166,96,13,463,Snoop Dogg,16000,83024900,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,Ryan Reynolds,Turbo ,62424,17416,Ben Schwartz,0,accident|freak accident|race|snail|underdog,90,English,USA,PG,135000000,2013,881,6.5,2.35,13000
Color,Gore Verbinski,362,107,563,939,Ray Winstone,40000,123207194,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,Johnny Depp,Rango ,183208,43291,Stephen Root,0,chameleon|lizard|sheriff|water|western town,337,English,USA,PG,135000000,2011,1000,7.2,2.35,26000
Color,Eric Darnell,153,92,35,179,Annet Mahendru,19000,83348920,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,Benedict Cumberbatch,Penguins of Madagascar ,60230,19963,Andy Richter,0,little girl|park|spy|statue of liberty|television van,118,English,USA,PG,132000000,2014,411,6.7,1.85,11000
Color,Paul Greengrass,329,115,521,883,Edgar RamÃ­rez,13000,227137090,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Matt Damon,The Bourne Ultimatum ,491077,17369,Albert Finney,0,action hero|cia|dark past|flashback|memory,820,English,USA,PG-13,110000000,2007,897,8.1,2.35,0
Color,Mark Osborne,266,92,54,562,Wayne Knight,11000,215395021,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,Angelina Jolie Pitt,Kung Fu Panda ,307029,12754,Dan Fogler,0,kung fu|kung fu master|master|panda|snow leopard,360,English,USA,PG,130000000,2008,967,7.6,2.35,6000
Color,Peyton Reed,517,117,235,680,Hayley Atwell,2000,180191634,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,Judy Greer,Ant-Man ,313866,5730,T.I.,6,ant|chinatown san francisco|heist|sabotage|vault,549,English,USA,PG-13,130000000,2015,2000,7.4,1.85,61000
Color,Francis Lawrence,502,146,508,523,Josh Hutcherson,34000,424645577,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Jennifer Lawrence,The Hunger Games: Catching Fire ,498397,49355,Sandra Ellis Lafferty,1,president|snow|television|tour|uprising,706,English,USA,PG-13,130000000,2013,14000,7.6,2.35,82000
Color,Bill Condon,322,115,386,12000,Kristen Stewart,21000,292298923,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,Robert Pattinson,The Twilight Saga: Breaking Dawn - Part 2 ,185394,59177,Taylor Lautner,3,battle|friend|super strength|vampire|vision,329,English,USA,PG-13,120000000,2012,17000,5.5,2.35,65000
Color,Tim Johnson,165,94,12,183,Matt Jones,17000,177343675,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,Jim Parsons,Home ,70121,17883,April Winchell,0,alien friendship|alien invasion|australia|flying car|mother daughter relationship,214,English,USA,PG,135000000,2015,523,6.7,1.85,26000
Color,Chris Miller,246,90,50,397,Constance Marie,4000,149234747,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,Salma Hayek,Puss in Boots ,114287,5046,Amy Sedaris,0,betrayal|egg|friend|goose|hero,137,English,USA,PG,130000000,2011,442,6.7,2.35,16000
Color,Phillip Noyce,330,101,176,282,Andre Braugher,11000,118311368,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Angelina Jolie Pitt,Salt ,245621,12406,August Diehl,1,cia|on the run|russian|russian spy|strong female lead,514,English,USA,PG-13,110000000,2010,702,6.4,2.35,23000
Color,Darren Aronofsky,434,138,0,8000,Emma Watson,12000,101160529,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Anthony Hopkins,Noah ,200022,32355,Logan Lerman,2,ark|flood|noah's ark|water|wrath of god,1240,English,USA,PG-13,125000000,2014,9000,5.8,1.85,71000
Color,Steven Spielberg,440,107,14000,845,Mackenzie Crook,2000,77564037,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,Toby Jones,The Adventures of Tintin ,177383,4631,Tony Curran,1,captain|morocco|ship|tintin|treasure,447,English,USA,PG,135000000,2011,871,7.4,2.35,44000
Color,Baz Luhrmann,245,165,1000,165,Bryan Brown,309,49551662,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Essie Davis,Australia ,102338,921,Eddie Baroo,0,australia|cattle|darwin|drover|japanese,450,English,Australia,PG-13,130000000,2008,284,6.6,2.35,0
Color,M. Night Shyamalan,349,100,0,894,ZoÃ« Kravitz,10000,60522097,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Will Smith,After Earth ,158720,14168,Glenn Morshower,0,box office flop|father son team|fear|race against time|real life father and son playing father and son,744,English,USA,PG-13,130000000,2013,943,4.9,2.35,37000
Color,Matt Birch,1,,0,159,Dave Legeno,10000,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Rupert Grint,Harry Potter and the Deathly Hallows: Part II ,381,11036,Ralph Ineson,1,,2,English,UK,,,2011,570,7.5,,40
Color,Shawn Levy,154,98,189,1000,Rami Malek,49000,113733726,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,Robin Williams,Night at the Museum: Secret of the Tomb ,67223,53587,Steve Coogan,7,museum|museum of natural history manhattan new york city|night watchman|star died before release|tablet,126,English,USA,PG,127000000,2014,3000,6.2,1.85,11000
Color,Tom McGrath,233,95,96,8000,Brad Pitt,24000,148337537,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,J.K. Simmons,Megamind ,172754,46120,Will Ferrell,3,battle|city|planet|prison|superhero,187,English,USA,PG,130000000,2010,11000,7.3,2.35,13000
Color,Robert Schwentke,208,96,124,1000,Jeff Bridges,16000,33592415,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Ryan Reynolds,R.I.P.D. ,91640,31549,Stephanie Szostak,2,drug dealer|gold|partner|police|undead,210,English,USA,PG-13,130000000,2013,12000,5.6,2.35,20000
Color,Hideaki Anno,1,120,28,12,Shin'ya Tsukamoto,544,,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Mark Chinnery,Godzilla Resurgence ,374,699,Atsuko Maeda,0,blood|godzilla|monster|sequel,13,Japanese,Japan,,,2016,106,8.2,2.35,0
Color,Matt Birch,4,,0,1000,Toby Jones,10000,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Rupert Grint,Harry Potter and the Deathly Hallows: Part I ,252,14719,Alfred Enoch,1,,2,English,UK,,,2010,2000,6.4,,25
